District_Name,Crop,Season,Area,Crop_Year,Production,Predicted_Production,Predicted_Yield
ALIGARH,Jowar,Kharif     ,13.0,2004,10.0,13.404933,1.0311486904437726
ALIGARH,Maize,Kharif     ,28190.0,2004,53589.0,29023.52,1.0295679152625044
ALIGARH,Rice,Kharif     ,38381.0,2004,86421.0,40349.81,1.0512964381790468
ALIGARH,Sesamum,Kharif     ,33.0,2004,5.0,32.389683,0.9815055384780421
ALIGARH,Sugarcane,Kharif     ,9156.0,2004,466077.0,9278.57,1.0133868842835299
ALIGARH,Turmeric,Rabi       ,1.0,2004,2.0,2.0076487,2.0076487064361572
ALIGARH,Wheat,Rabi       ,218709.0,2004,632775.0,241194.1,1.1028082692070285
ALIGARH,Dry chillies,Whole Year ,78.0,2004,73.0,99.47244,1.2752877259865785
ALIGARH,Onion,Whole Year ,97.0,2004,1111.0,131.0922,1.3514659134383054
ALIGARH,Sweet potato,Whole Year ,345.0,2004,4009.0,405.13873,1.1743151678555253
ALIGARH,Tobacco,Whole Year ,7.0,2004,35.0,10.449053,1.4927218300955636
ALIGARH,Bajra,Kharif     ,88563.0,2005,153564.0,98198.12,1.1087939341203437
ALIGARH,Jowar,Kharif     ,10.0,2005,9.0,9.828784,0.9828783988952636
ALIGARH,Maize,Kharif     ,26783.0,2005,41514.0,24298.625,0.9072406003808386
ALIGARH,Rice,Kharif     ,36832.0,2005,76868.0,36874.234,1.0011466761240226
ALIGARH,Sesamum,Kharif     ,11.0,2005,2.0,11.105179,1.0095617120916194
ALIGARH,Sugarcane,Kharif     ,11251.0,2005,605259.0,11373.548,1.0108921741678518
ALIGARH,Wheat,Rabi       ,215167.0,2005,655184.0,241194.1,1.1209622932419934
ALIGARH,Banana,Whole Year ,2.0,2005,77.0,3.4872265,1.7436132431030273
ALIGARH,Coriander,Whole Year ,19.0,2005,11.0,27.878256,1.4672766233745373
ALIGARH,Dry chillies,Whole Year ,55.0,2005,50.0,80.77722,1.4686767578125
ALIGARH,Onion,Whole Year ,268.0,2005,3445.0,333.62927,1.2448853450034982
ALIGARH,Sweet potato,Whole Year ,341.0,2005,4460.0,405.13873,1.1880901258362353
ALIGARH,Tobacco,Whole Year ,3.0,2005,14.0,5.2133536,1.7377845446268718
ALIGARH,Bajra,Kharif     ,83772.0,2006,143837.0,96562.64,1.1526839591390918
ALIGARH,Dry ginger,Kharif     ,1.0,2006,3.0,1.708581,1.7085809707641602
ALIGARH,Jowar,Kharif     ,13.0,2006,15.0,13.404933,1.0311486904437726
ALIGARH,Maize,Kharif     ,26381.0,2006,41972.0,24298.625,0.921065350062545
ALIGARH,Rice,Kharif     ,38447.0,2006,79239.0,40349.81,1.0494917313119358
ALIGARH,Sesamum,Kharif     ,15.0,2006,2.0,15.731681,1.0487787246704101
ALIGARH,Sugarcane,Kharif     ,12617.0,2006,753184.0,13304.939,1.0545248040837758
ALIGARH,Sweet potato,Kharif     ,145.0,2006,1979.0,163.64043,1.1285546664533943
ALIGARH,Onion,Rabi       ,59.0,2006,1132.0,82.71437,1.4019384869074418
ALIGARH,Tobacco,Rabi       ,4.0,2006,21.0,5.8917427,1.472935676574707
ALIGARH,Turmeric,Rabi       ,1.0,2006,4.0,2.0076487,2.0076487064361572
ALIGARH,Wheat,Rabi       ,222714.0,2006,636071.0,241194.1,1.0829767942293704
ALIGARH,Maize,Summer     ,104.0,2006,138.0,141.57578,1.3613055302546575
ALIGARH,Onion,Summer     ,83.0,2006,967.0,111.9491,1.3487842973456325
ALIGARH,Tobacco,Summer     ,3.0,2006,9.0,4.1549883,1.3849960962931316
ALIGARH,Coriander,Whole Year ,26.0,2006,14.0,37.016876,1.4237260084885817
ALIGARH,Dry chillies,Whole Year ,60.0,2006,57.0,82.37807,1.372967783610026
ALIGARH,Bajra,Kharif     ,83559.0,2007,159847.0,98117.7,1.1742326155770175
ALIGARH,Dry chillies,Kharif     ,46.0,2007,44.0,50.180153,1.0908728889797046
ALIGARH,Dry ginger,Kharif     ,1.0,2007,2.0,1.7316782,1.7316782474517822
ALIGARH,Groundnut,Kharif     ,2.0,2007,1.0,2.4534438,1.2267218828201294
ALIGARH,Jowar,Kharif     ,4.0,2007,3.0,4.460223,1.115055799484253
ALIGARH,Maize,Kharif     ,26847.0,2007,52942.0,29490.922,1.0984810919283345
ALIGARH,Rice,Kharif     ,47382.0,2007,95096.0,49798.473,1.0509998027995864
ALIGARH,Sesamum,Kharif     ,28.0,2007,4.0,29.582191,1.056506838117327
ALIGARH,Sugarcane,Kharif     ,8371.0,2007,465461.0,8692.635,1.0384225021652131
ALIGARH,Sweet potato,Kharif     ,319.0,2007,4295.0,360.54428,1.130232855817741
ALIGARH,Urad,Kharif     ,655.0,2007,287.0,719.6904,1.0987640147900763
ALIGARH,Coriander,Rabi       ,26.0,2007,15.0,37.752697,1.4520268073448768
ALIGARH,Onion,Rabi       ,39.0,2007,545.0,51.56433,1.3221623347355769
ALIGARH,Wheat,Rabi       ,215097.0,2007,691967.0,248225.88,1.1540183033701075
ALIGARH,Maize,Summer     ,234.0,2007,336.0,317.26184,1.355819832565438
ALIGARH,Onion,Summer     ,32.0,2007,526.0,43.121414,1.3475441932678223
ALIGARH,Urad,Summer     ,57.0,2007,39.0,85.54902,1.5008599799976015
ALIGARH,Bajra,Kharif     ,81069.0,2008,165785.0,93403.49,1.152148073708816
ALIGARH,Dry chillies,Kharif     ,30.0,2008,30.0,32.207905,1.0735968271891276
ALIGARH,Groundnut,Kharif     ,9.0,2008,7.0,9.870562,1.0967290666368272
ALIGARH,Jowar,Kharif     ,2.0,2008,2.0,2.4839897,1.241994857788086
ALIGARH,Maize,Kharif     ,26825.0,2008,68162.0,24760.346,0.9230324586439889
ALIGARH,Rice,Kharif     ,47544.0,2008,102410.0,56450.273,1.1873269694914186
ALIGARH,Sesamum,Kharif     ,29.0,2008,5.0,31.065603,1.0712276984905373
ALIGARH,Sugarcane,Kharif     ,11462.0,2008,655718.0,11580.872,1.0103709710619875
ALIGARH,Sweet potato,Kharif     ,357.0,2008,4385.0,381.26556,1.067970767408526
ALIGARH,Urad,Kharif     ,445.0,2008,239.0,503.49408,1.1314473698648173
ALIGARH,Coriander,Rabi       ,23.0,2008,14.0,32.108223,1.396009693975034
ALIGARH,Onion,Rabi       ,93.0,2008,1090.0,133.96432,1.4404766123781922
ALIGARH,Wheat,Rabi       ,221199.0,2008,749201.0,249515.81,1.1280151017861744
ALIGARH,Banana,Summer     ,2.0,2008,77.0,2.9777265,1.488863229751587
ALIGARH,Maize,Summer     ,159.0,2008,238.0,215.96315,1.3582588051849942
ALIGARH,Urad,Summer     ,53.0,2008,50.0,79.93118,1.5081355256854363
ALIGARH,Bajra,Kharif     ,79532.0,2009,144032.0,93403.49,1.1744139740921893
ALIGARH,Dry chillies,Kharif     ,54.0,2009,48.0,61.687466,1.1423604753282335
ALIGARH,Groundnut,Kharif     ,8.0,2009,5.0,7.875337,0.9844171404838562
ALIGARH,Jowar,Kharif     ,2.0,2009,1.0,2.4839897,1.241994857788086
ALIGARH,Maize,Kharif     ,18783.0,2009,33960.0,18715.719,0.9964179710376404
ALIGARH,Rice,Kharif     ,66448.0,2009,115088.0,76427.78,1.1501893397844931
ALIGARH,Sesamum,Kharif     ,108.0,2009,11.0,114.501305,1.0601972650598597
ALIGARH,Sugarcane,Kharif     ,6441.0,2009,359356.0,6387.214,0.9916494126979506
ALIGARH,Sweet potato,Kharif     ,293.0,2009,3985.0,328.33127,1.120584533483095
ALIGARH,Urad,Kharif     ,413.0,2009,158.0,454.94318,1.1015573275291313
ALIGARH,Coriander,Rabi       ,25.0,2009,14.0,32.80634,1.3122535705566407
ALIGARH,Onion,Rabi       ,49.0,2009,841.0,67.71167,1.3818708147321428
ALIGARH,Turmeric,Rabi       ,3.0,2009,10.0,4.4702764,1.490092118581136
ALIGARH,Wheat,Rabi       ,224169.0,2009,715772.0,249515.81,1.113070105589979
ALIGARH,Banana,Summer     ,1.0,2009,41.0,1.9238658,1.923865795135498
ALIGARH,Maize,Summer     ,282.0,2009,410.0,388.99716,1.3794225598057956
ALIGARH,Onion,Summer     ,54.0,2009,750.0,79.93118,1.480207090024595
ALIGARH,Tobacco,Summer     ,1.0,2009,4.0,1.9238658,1.923865795135498
ALIGARH,Urad,Summer     ,121.0,2009,86.0,171.52666,1.4175756785495222
ALIGARH,Bajra,Kharif     ,92970.0,2010,184452.0,111072.766,1.1947162054963967
ALIGARH,Dry chillies,Kharif     ,49.0,2010,43.0,56.27251,1.148418582215601
ALIGARH,Groundnut,Kharif     ,6.0,2010,6.0,6.16498,1.0274966557820637
ALIGARH,Maize,Kharif     ,18716.0,2010,37900.0,21192.14,1.1323007386727932
ALIGARH,Rice,Kharif     ,64485.0,2010,131614.0,80428.9,1.2472497237729705
ALIGARH,Sesamum,Kharif     ,150.0,2010,30.0,175.7817,1.171877950032552
ALIGARH,Sugarcane,Kharif     ,9195.0,2010,543351.0,10768.125,1.171084828711256
ALIGARH,Sweet potato,Kharif     ,247.0,2010,3042.0,272.4324,1.1029651966172191
ALIGARH,Urad,Kharif     ,885.0,2010,597.0,1058.9625,1.1965678241966808
ALIGARH,Onion,Rabi       ,26.0,2010,479.0,39.470406,1.5180925222543569
ALIGARH,Turmeric,Rabi       ,3.0,2010,9.0,4.600385,1.5334617296854656
ALIGARH,Wheat,Rabi       ,221809.0,2010,786313.0,265432.97,1.1966735738856404
ALIGARH,Maize,Summer     ,339.0,2010,497.0,473.83292,1.3977372161055033
ALIGARH,Urad,Summer     ,393.0,2010,310.0,534.7974,1.3608076954615935
ALIGARH,Bajra,Kharif     ,82175.0,2011,158680.0,104918.47,1.2767687100699727
ALIGARH,Dry chillies,Kharif     ,48.0,2011,40.0,54.958324,1.1449650923411052
ALIGARH,Groundnut,Kharif     ,14.0,2011,14.0,17.423868,1.2445620128086634
ALIGARH,Maize,Kharif     ,20943.0,2011,41614.0,24850.43,1.186574496848589
ALIGARH,Rice,Kharif     ,70307.0,2011,154394.0,93223.195,1.3259447183424125
ALIGARH,Sesamum,Kharif     ,99.0,2011,22.0,116.13475,1.1730782865273832
ALIGARH,Sugarcane,Kharif     ,8967.0,2011,542539.0,10677.39,1.1907426841125794
ALIGARH,Sweet potato,Kharif     ,207.0,2011,2689.0,252.35709,1.2191163583654137
ALIGARH,Urad,Kharif     ,556.0,2011,372.0,652.08167,1.1728087500702562
ALIGARH,Coriander,Rabi       ,25.0,2011,14.0,34.690384,1.3876153564453124
ALIGARH,Onion,Rabi       ,52.0,2011,1190.0,83.369225,1.6032543182373047
ALIGARH,Turmeric,Rabi       ,1.0,2011,3.0,2.184104,2.1841039657592773
ALIGARH,Wheat,Rabi       ,217820.0,2011,820310.0,267660.25,1.2288139289321458
ALIGARH,Maize,Summer     ,379.0,2011,627.0,541.7453,1.4294071247835587
ALIGARH,Onion,Summer     ,82.0,2011,888.0,119.48755,1.4571652296112805
ALIGARH,Urad,Summer     ,106.0,2011,94.0,155.10469,1.4632517976580925
ALIGARH,Bajra,Kharif     ,91309.0,2012,227816.0,112400.17,1.2309867797807446
ALIGARH,Dry chillies,Kharif     ,41.0,2012,33.0,44.135212,1.0764685840141484
ALIGARH,Groundnut,Kharif     ,33.0,2012,33.0,36.178764,1.096326192220052
ALIGARH,Maize,Kharif     ,16307.0,2012,43638.0,19981.824,1.2253525614000123
ALIGARH,Rice,Kharif     ,85311.0,2012,209609.0,110528.17,1.295591094641957
ALIGARH,Sesamum,Kharif     ,47.0,2012,9.0,54.958324,1.169326051752618
ALIGARH,Sugarcane,Kharif     ,10593.0,2012,652190.0,11766.285,1.1107604225667893
ALIGARH,Sweet potato,Kharif     ,269.0,2012,3483.0,327.4084,1.2171315473251627
ALIGARH,Urad,Kharif     ,714.0,2012,473.0,800.2808,1.120841488450849
ALIGARH,Coriander,Rabi       ,96.0,2012,52.0,145.07599,1.511208216349284
ALIGARH,Onion,Rabi       ,31.0,2012,713.0,43.776966,1.4121601966119581
ALIGARH,Tobacco,Rabi       ,1.0,2012,6.0,2.184104,2.1841039657592773
ALIGARH,Turmeric,Rabi       ,11.0,2012,31.0,15.856903,1.4415366432883523
ALIGARH,Wheat,Rabi       ,218374.0,2012,756666.0,267660.25,1.2256965114894631
ALIGARH,Banana,Summer     ,1.0,2012,45.0,2.0226724,2.022672414779663
ALIGARH,Maize,Summer     ,379.0,2012,700.0,541.7453,1.4294071247835587
ALIGARH,Onion,Summer     ,32.0,2012,348.0,45.61263,1.4253946542739868
ALIGARH,Urad,Summer     ,147.0,2012,150.0,219.32549,1.4920101036019877
ALIGARH,Bajra,Kharif     ,86298.0,2013,269595.0,110528.17,1.2807732725555634
ALIGARH,Dry chillies,Kharif     ,27.0,2013,22.0,32.325256,1.1972317165798612
ALIGARH,Groundnut,Kharif     ,70.0,2013,63.0,82.40895,1.1772707257952009
ALIGARH,Maize,Kharif     ,11813.0,2013,36774.0,13463.545,1.1397227564441716
ALIGARH,Rice,Kharif     ,87525.0,2013,196144.0,110528.17,1.262818301913739
ALIGARH,Sesamum,Kharif     ,46.0,2013,7.0,54.958324,1.1947461833124575
ALIGARH,Sugarcane,Kharif     ,7301.0,2013,444835.0,8135.2563,1.1142660385777634
ALIGARH,Sweet potato,Kharif     ,115.0,2013,1520.0,129.29787,1.1243292767068613
ALIGARH,Urad,Kharif     ,452.0,2013,202.0,562.41156,1.2442733629614906
ALIGARH,Coriander,Rabi       ,30.0,2013,16.0,43.776966,1.4592322031656901
ALIGARH,Maize,Rabi       ,17.0,2013,60.0,24.858122,1.4622424630557789
ALIGARH,Onion,Rabi       ,31.0,2013,631.0,43.776966,1.4121601966119581
ALIGARH,Tobacco,Rabi       ,9.0,2013,62.0,13.790208,1.5322453180948894
ALIGARH,Turmeric,Rabi       ,12.0,2013,35.0,17.15192,1.4293266932169597
ALIGARH,Wheat,Rabi       ,225289.0,2013,811266.0,267660.25,1.188075094656197
ALIGARH,Banana,Summer     ,1.0,2013,44.0,2.0226724,2.022672414779663
ALIGARH,Maize,Summer     ,378.0,2013,694.0,541.7453,1.4331886251136738
ALIGARH,Onion,Summer     ,57.0,2013,767.0,90.2422,1.5831965396278782
ALIGARH,Urad,Summer     ,68.0,2013,63.0,94.29311,1.3866634368896484
ALIGARH,Bajra,Kharif     ,84037.0,2014,175469.0,110528.17,1.3152322414531694
ALIGARH,Dry chillies,Kharif     ,18.0,2014,15.0,21.341661,1.1856478585137262
ALIGARH,Groundnut,Kharif     ,11.0,2014,10.0,12.356671,1.123333757573908
ALIGARH,Maize,Kharif     ,14445.0,2014,30956.0,17115.453,1.184870413637937
ALIGARH,Rice,Kharif     ,90420.0,2014,201998.0,112400.17,1.2430897132824597
ALIGARH,Sesamum,Kharif     ,94.0,2014,19.0,116.13475,1.2354760677256482
ALIGARH,Sugarcane,Kharif     ,6478.0,2014,387877.0,7225.531,1.115395301284154
ALIGARH,Sweet potato,Kharif     ,229.0,2014,2836.0,274.941,1.200615762102552
ALIGARH,Urad,Kharif     ,806.0,2014,432.0,915.5567,1.1359264288587547
ALIGARH,Coriander,Rabi       ,42.0,2014,20.0,61.117348,1.4551749456496466
ALIGARH,Onion,Rabi       ,47.0,2014,719.0,68.84613,1.4648112844913563
ALIGARH,Turmeric,Rabi       ,6.0,2014,17.0,8.298474,1.3830790519714355
ALIGARH,Wheat,Rabi       ,223267.0,2014,546558.0,267660.25,1.1988348031728826
ALIGARH,Banana,Summer     ,1.0,2014,45.0,2.0226724,2.022672414779663
ALIGARH,Maize,Summer     ,712.0,2014,1266.0,1001.17145,1.406139673811666
ALIGARH,Onion,Summer     ,82.0,2014,1240.0,119.48755,1.4571652296112805
ALIGARH,Urad,Summer     ,49.0,2014,41.0,72.06911,1.4707981031768176
ALLAHABAD,Bajra,Kharif     ,33276.0,1997,28575.0,30372.412,0.912742280002855
ALLAHABAD,Jowar,Kharif     ,12094.0,1997,26137.0,10977.879,0.90771282505788
ALLAHABAD,Maize,Kharif     ,299.0,1997,633.0,310.899,1.0397959425297867
ALLAHABAD,Onion,Kharif     ,410.0,1997,4221.0,418.91306,1.021739159560785
ALLAHABAD,Rice,Kharif     ,142391.0,1997,264382.0,141559.53,0.9941606649998946
ALLAHABAD,Sesamum,Kharif     ,1114.0,1997,363.0,1047.6443,0.9404347281053635
ALLAHABAD,Soyabean,Kharif     ,25.0,1997,26.0,22.693747,0.9077498626708984
ALLAHABAD,Urad,Kharif     ,591.0,1997,336.0,560.9685,0.9491852891021574
ALLAHABAD,Wheat,Rabi       ,190876.0,1997,398756.0,233748.36,1.2246084336165888
ALLAHABAD,Urad,Summer     ,2951.0,1997,1670.0,4011.1335,1.3592455252192053
ALLAHABAD,Sugarcane,Whole Year ,1455.0,1997,79230.0,2142.0374,1.472190620972938
ALLAHABAD,Bajra,Kharif     ,33750.0,1998,31544.0,30372.412,0.8999233217592593
ALLAHABAD,Jowar,Kharif     ,12612.0,1998,10336.0,12588.288,0.9981198926369728
ALLAHABAD,Maize,Kharif     ,298.0,1998,412.0,310.899,1.0432851906590814
ALLAHABAD,Ragi,Kharif     ,4.0,1998,5.0,4.0461555,1.0115388631820679
ALLAHABAD,Rice,Kharif     ,187453.0,1998,334437.0,215303.56,1.148573575776328
ALLAHABAD,Sesamum,Kharif     ,1111.0,1998,184.0,1047.6443,0.9429741558140189
ALLAHABAD,Soyabean,Kharif     ,24.0,1998,10.0,22.693747,0.9455727736155192
ALLAHABAD,Urad,Kharif     ,655.0,1998,310.0,671.9954,1.0259472097149331
ALLAHABAD,Wheat,Rabi       ,203402.0,1998,391346.0,233748.36,1.1491940068190087
ALLAHABAD,Urad,Summer     ,2751.0,1998,824.0,3808.5493,1.3844235973850418
ALLAHABAD,Onion,Whole Year ,369.0,1998,4481.0,430.18533,1.1658139112519055
ALLAHABAD,Sugarcane,Whole Year ,1437.0,1998,64568.0,2142.0374,1.4906314220707202
ALLAHABAD,Tobacco,Whole Year ,2.0,1998,12.0,3.3905303,1.6952651739120483
ALLAHABAD,Bajra,Kharif     ,27470.0,1999,41093.0,27379.355,0.9967002354841645
ALLAHABAD,Jowar,Kharif     ,9966.0,1999,8451.0,9051.375,0.9082254665863937
ALLAHABAD,Maize,Kharif     ,327.0,1999,665.0,333.98712,1.0213673442875573
ALLAHABAD,Rice,Kharif     ,205329.0,1999,431418.0,217156.38,1.0576020679007836
ALLAHABAD,Soyabean,Kharif     ,24.0,1999,19.0,22.693747,0.9455727736155192
ALLAHABAD,Urad,Kharif     ,601.0,1999,256.0,561.39716,0.9341050844620944
ALLAHABAD,Wheat,Rabi       ,208548.0,1999,488181.0,235759.9,1.1304827006252758
ALLAHABAD,Urad,Summer     ,3079.0,1999,1096.0,4547.1567,1.4768290803121955
ALLAHABAD,Onion,Whole Year ,426.0,1999,6107.0,547.8477,1.2860275053642165
ALLAHABAD,Sugarcane,Whole Year ,1456.0,1999,88454.0,2142.0374,1.4711795010409512
ALLAHABAD,Tobacco,Whole Year ,2.0,1999,11.0,3.3905303,1.6952651739120483
ALLAHABAD,Turmeric,Whole Year ,2.0,1999,3.0,3.3905303,1.6952651739120483
ALLAHABAD,Bajra,Kharif     ,31635.0,2000,18582.0,28510.21,0.9012236743322269
ALLAHABAD,Groundnut,Kharif     ,5.0,2000,4.0,4.835856,0.9671711921691895
ALLAHABAD,Jowar,Kharif     ,10292.0,2000,7671.0,9551.719,0.9280721677030703
ALLAHABAD,Maize,Kharif     ,211.0,2000,447.0,215.15031,1.019669736166136
ALLAHABAD,Rice,Kharif     ,210540.0,2000,385279.0,217156.38,1.0314257385769925
ALLAHABAD,Sesamum,Kharif     ,976.0,2000,277.0,958.16437,0.9817257865530545
ALLAHABAD,Soyabean,Kharif     ,26.0,2000,15.0,26.33847,1.013018094576322
ALLAHABAD,Urad,Kharif     ,1335.0,2000,620.0,1285.3027,0.9627735838014981
ALLAHABAD,Maize,Rabi       ,8.0,2000,13.0,9.185278,1.1481597423553467
ALLAHABAD,Urad,Rabi       ,2759.0,2000,1018.0,3255.9883,1.1801334835991302
ALLAHABAD,Wheat,Rabi       ,211443.0,2000,479894.0,235759.9,1.1150045461424591
ALLAHABAD,Sugarcane,Whole Year ,1164.0,2000,53760.0,1713.0662,1.4717063248362328
ALLAHABAD,Turmeric,Whole Year ,2.0,2000,3.0,3.3742206,1.6871103048324585
ALLAHABAD,Bajra,Kharif     ,34497.0,2001,31800.0,31935.158,0.9257372584029046
ALLAHABAD,Groundnut,Kharif     ,2.0,2001,2.0,2.2303164,1.115158200263977
ALLAHABAD,Jowar,Kharif     ,10893.0,2001,10821.0,10607.745,0.973813009931837
ALLAHABAD,Maize,Kharif     ,224.0,2001,432.0,215.15031,0.9604924746922084
ALLAHABAD,Rice,Kharif     ,182098.0,2001,364115.0,215303.56,1.1823499571659217
ALLAHABAD,Sesamum,Kharif     ,681.0,2001,177.0,675.37646,0.9917422391244494
ALLAHABAD,Soyabean,Kharif     ,45.0,2001,33.0,41.69341,0.9265201992458767
ALLAHABAD,Urad,Kharif     ,1086.0,2001,480.0,1039.2363,0.956939528660221
ALLAHABAD,Maize,Rabi       ,3.0,2001,5.0,3.9385269,1.3128422896067302
ALLAHABAD,Urad,Rabi       ,2400.0,2001,1249.0,2746.44,1.1443499755859374
ALLAHABAD,Wheat,Rabi       ,210105.0,2001,442760.0,235759.9,1.1221051676542682
ALLAHABAD,Sugarcane,Whole Year ,932.0,2001,39158.0,1308.6185,1.4040971354865208
ALLAHABAD,Turmeric,Whole Year ,2.0,2001,4.0,3.3742206,1.6871103048324585
ALLAHABAD,Bajra,Kharif     ,33925.0,2002,30208.0,31463.207,0.9274342529476787
ALLAHABAD,Jowar,Kharif     ,9729.0,2002,7545.0,8824.482,0.9070287205134135
ALLAHABAD,Maize,Kharif     ,140.0,2002,193.0,150.16405,1.072600337437221
ALLAHABAD,Rice,Kharif     ,165627.0,2002,315023.0,185591.05,1.1205361859781315
ALLAHABAD,Sesamum,Kharif     ,364.0,2002,119.0,363.1389,0.9976343008188101
ALLAHABAD,Wheat,Rabi       ,212871.0,2002,404442.0,234850.61,1.1032531879636023
ALLAHABAD,Urad,Summer     ,929.0,2002,383.0,1295.9445,1.394988652322726
ALLAHABAD,Sugarcane,Whole Year ,862.0,2002,37422.0,1172.8932,1.3606649518289589
ALLAHABAD,Bajra,Kharif     ,31062.0,2003,18895.0,30171.684,0.9713374410453287
ALLAHABAD,Groundnut,Kharif     ,2.0,2003,1.0,2.4207194,1.2103596925735474
ALLAHABAD,Jowar,Kharif     ,9502.0,2003,6484.0,9436.001,0.9930541966493897
ALLAHABAD,Maize,Kharif     ,139.0,2003,159.0,162.11917,1.1663249722487634
ALLAHABAD,Rice,Kharif     ,175078.0,2003,408380.0,202889.36,1.158851251299421
ALLAHABAD,Sesamum,Kharif     ,402.0,2003,106.0,446.80865,1.111464315385961
ALLAHABAD,Urad,Kharif     ,742.0,2003,332.0,741.2245,0.998954834642436
ALLAHABAD,Maize,Rabi       ,5.0,2003,7.0,7.078798,1.415759563446045
ALLAHABAD,Onion,Rabi       ,281.0,2003,4033.0,357.5151,1.272295751605594
ALLAHABAD,Wheat,Rabi       ,217811.0,2003,549516.0,241194.1,1.1073549717415558
ALLAHABAD,Maize,Summer     ,3.0,2003,4.0,4.1549883,1.3849960962931316
ALLAHABAD,Onion,Summer     ,72.0,2003,710.0,101.701805,1.4125250710381403
ALLAHABAD,Urad,Summer     ,2931.0,2003,1202.0,4155.752,1.4178614647304675
ALLAHABAD,Sugarcane,Whole Year ,868.0,2003,38124.0,1196.7573,1.378752677671371
ALLAHABAD,Tobacco,Whole Year ,1.0,2003,8.0,2.1889422,2.1889421939849854
ALLAHABAD,Bajra,Kharif     ,28913.0,2004,27768.0,29642.053,1.0252153956481513
ALLAHABAD,Jowar,Kharif     ,5712.0,2004,7466.0,5819.986,1.0189050840062588
ALLAHABAD,Maize,Kharif     ,152.0,2004,129.0,163.64043,1.0765817541825144
ALLAHABAD,Rice,Kharif     ,162912.0,2004,291720.0,194244.36,1.1923268965760656
ALLAHABAD,Sesamum,Kharif     ,545.0,2004,136.0,585.7792,1.0748241739535551
ALLAHABAD,Sugarcane,Kharif     ,745.0,2004,40668.0,818.84735,1.099123961173448
ALLAHABAD,Maize,Rabi       ,3.0,2004,14.0,4.3244076,1.4414691925048828
ALLAHABAD,Turmeric,Rabi       ,1.0,2004,2.0,2.0076487,2.0076487064361572
ALLAHABAD,Wheat,Rabi       ,204827.0,2004,367569.0,241194.1,1.1775502924419143
ALLAHABAD,Banana,Whole Year ,7.0,2004,255.0,10.449053,1.4927218300955636
ALLAHABAD,Dry chillies,Whole Year ,176.0,2004,165.0,220.448,1.2525454434481533
ALLAHABAD,Onion,Whole Year ,301.0,2004,3202.0,373.6109,1.2412322288335755
ALLAHABAD,Sweet potato,Whole Year ,139.0,2004,1616.0,191.68039,1.3789956072251575
ALLAHABAD,Tobacco,Whole Year ,1.0,2004,5.0,2.1889422,2.1889421939849854
ALLAHABAD,Bajra,Kharif     ,26262.0,2005,31190.0,24298.625,0.9252389383900693
ALLAHABAD,Jowar,Kharif     ,5686.0,2005,8669.0,5819.986,1.0235641645873637
ALLAHABAD,Maize,Kharif     ,187.0,2005,240.0,189.2717,1.0121481176366143
ALLAHABAD,Rice,Kharif     ,187745.0,2005,378494.0,221667.38,1.1806832405656609
ALLAHABAD,Sesamum,Kharif     ,585.0,2005,148.0,592.97675,1.013635462573451
ALLAHABAD,Sugarcane,Kharif     ,937.0,2005,31833.0,1011.95325,1.0799927930312834
ALLAHABAD,Wheat,Rabi       ,230058.0,2005,454785.0,241194.1,1.0484055922854236
ALLAHABAD,Banana,Whole Year ,9.0,2005,343.0,13.9514,1.5501555336846247
ALLAHABAD,Coriander,Whole Year ,20.0,2005,11.0,27.878256,1.3939127922058105
ALLAHABAD,Dry chillies,Whole Year ,115.0,2005,105.0,144.74915,1.2586882218070652
ALLAHABAD,Onion,Whole Year ,191.0,2005,2451.0,238.60847,1.249259030007567
ALLAHABAD,Sweet potato,Whole Year ,60.0,2005,785.0,82.37807,1.372967783610026
ALLAHABAD,Bajra,Kharif     ,28913.0,2006,26470.0,29642.053,1.0252153956481513
ALLAHABAD,Jowar,Kharif     ,4395.0,2006,6313.0,4349.94,0.9897474269411263
ALLAHABAD,Maize,Kharif     ,263.0,2006,349.0,289.4413,1.1005373182405538
ALLAHABAD,Rice,Kharif     ,162136.0,2006,342918.0,194244.36,1.1980334988836532
ALLAHABAD,Sesamum,Kharif     ,479.0,2006,77.0,508.95685,1.0625403927860777
ALLAHABAD,Sugarcane,Kharif     ,788.0,2006,35589.0,818.84735,1.0391463846119526
ALLAHABAD,Sweet potato,Kharif     ,30.0,2006,409.0,31.291988,1.0430662790934244
ALLAHABAD,Maize,Rabi       ,3.0,2006,9.0,4.3244076,1.4414691925048828
ALLAHABAD,Onion,Rabi       ,253.0,2006,4853.0,335.11786,1.3245765173388093
