N,P,K,temperature,humidity,ph,rainfall,label
72,28,27,20.6723569,50.24308803,6.19314,473.030927,tobacco
73,30,26,20.57323986,51.57346715,6.09884251,499.8504157,tobacco
70,26,26,22.39833266,50.68909424,6.03775356,494.7806182,tobacco
73,27,26,22.23193944,50.40392588,6.08571817,489.2445971,tobacco
71,29,27,20.94319937,50.18564357,6.13233362,483.8271224,tobacco
74,30,28,22.93745778,50.19722964,6.14641201,493.615426,tobacco
73,26,29,22.90341355,50.41331783,6.01557421,483.6319268,tobacco
71,26,28,22.90263515,54.7347028,6.10595314,467.7773293,tobacco
71,29,28,23.54055039,50.13365501,6.10262112,476.408034,tobacco
71,29,26,21.13680007,54.9344049,6.17265817,481.0313778,tobacco
72,27,29,23.26279711,54.92218193,6.10054189,489.6251864,tobacco
73,28,25,20.59263543,51.75212179,6.12220671,465.1829238,tobacco
73,26,29,21.31813559,51.55172775,6.1688493,458.4178661,tobacco
74,29,27,21.03319427,53.55907272,6.13052133,488.3012016,tobacco
73,27,28,23.00882898,51.85733879,6.11727981,451.2298022,tobacco
74,27,26,20.44217396,54.52628205,6.07798999,486.3674936,tobacco
70,27,27,22.90308615,52.8397805,6.07713104,457.8820163,tobacco
74,28,26,23.67126266,50.11272221,6.12622894,458.5076297,tobacco
72,29,29,21.6841653,51.19892297,6.05956825,477.7256646,tobacco
72,29,27,22.26616682,50.46238454,6.18057224,480.1502266,tobacco
72,29,28,23.12918617,50.33154481,6.08263026,460.3163143,tobacco
73,27,28,23.0522464,52.64617207,6.11546786,481.4368435,tobacco
72,25,26,21.20028121,54.32613812,6.04255322,492.1333023,tobacco
72,29,26,23.63814411,52.22084547,6.02830877,484.1071364,tobacco
72,29,28,23.85654877,52.02714309,6.05537233,479.5211026,tobacco
74,28,29,22.68888339,52.54641853,6.13019063,483.274999,tobacco
70,28,26,22.30180534,53.46197404,6.08304011,499.0403273,tobacco
73,25,27,21.63318578,54.18958786,6.18741116,481.1695594,tobacco
72,26,28,22.66586728,53.02152691,6.16501477,450.6853762,tobacco
72,28,27,22.07517515,53.76734158,6.14718769,488.8704944,tobacco
75,26,27,20.64468288,53.45739674,6.01233211,483.8051632,tobacco
72,25,26,23.95671815,54.15183071,6.09937512,468.2081124,tobacco
74,26,28,20.56853261,54.19419312,6.07681158,468.5837424,tobacco
74,29,25,20.06410458,54.35632736,6.10743442,452.0998213,tobacco
72,26,27,23.50513576,54.1174344,6.02668855,469.9437935,tobacco
72,30,29,22.79220596,52.49353132,6.14038529,452.5514118,tobacco
73,30,28,23.64041817,50.91346599,6.04940949,466.3837538,tobacco
74,29,25,20.26501068,50.91384643,6.19370946,494.4035583,tobacco
72,29,30,23.94900455,52.04035961,6.14516396,461.9352072,tobacco
73,27,27,23.17850544,52.76148483,6.12483796,450.1662217,tobacco
71,30,28,22.10789197,50.19061271,6.19476869,457.7001654,tobacco
74,28,28,21.89884153,50.53714475,6.02196121,462.7117732,tobacco
73,25,27,23.00670849,53.67006038,6.10706346,499.5293583,tobacco
72,25,27,23.60966519,50.09885193,6.06692697,499.313738,tobacco
73,27,29,21.80794669,53.9597382,6.19809923,452.7320649,tobacco
74,27,29,23.92002172,54.66816393,6.05785391,499.3152464,tobacco
72,28,25,21.80331448,52.47740714,6.07209612,481.3486217,tobacco
72,28,28,20.34628326,52.97059118,6.1507339,475.7762751,tobacco
71,28,29,23.21164618,52.65506576,6.10538056,493.1240025,tobacco
70,28,26,21.00361014,54.59531703,6.12358093,471.4078169,tobacco
74,27,27,22.36659836,52.20854605,6.09425682,465.6122648,tobacco
71,29,29,23.32132878,50.70696353,6.09599418,492.1717704,tobacco
71,27,25,20.8897447,51.88357501,6.1952653,474.3221741,tobacco
74,27,29,23.44813848,51.01616799,6.15983834,454.4019102,tobacco
74,29,26,22.19670088,50.66945992,6.01809048,475.9913625,tobacco
70,26,26,22.01496803,54.03643323,6.17037135,460.4442327,tobacco
70,27,26,21.93797599,53.88243826,6.16097566,488.7259606,tobacco
72,28,26,23.94839818,52.22190879,6.1716762,466.751636,tobacco
52,40,50,28.56903322,75.69170326,6.27994552,1100.086299,turmeric
51,43,51,29.36816183,75.45398506,6.41576537,1112.282178,turmeric
55,45,51,27.75751298,79.47425663,6.38675057,1197.400913,turmeric
52,45,54,27.63866092,77.19599898,6.34301339,1158.726171,turmeric
51,42,52,28.42892105,76.49844607,6.24195454,1152.177524,turmeric
52,44,54,29.58042886,79.24691716,6.40226352,1106.041465,turmeric
53,45,51,29.47994053,76.0008847,6.25162141,1112.350308,turmeric
52,41,54,29.14707263,79.77760507,6.24717753,1142.276765,turmeric
53,44,52,29.24840408,76.30400681,6.28145934,1154.954087,turmeric
52,42,51,27.60821734,75.59636862,6.3272532,1102.6147,turmeric
52,45,54,29.69296224,78.51357173,6.22358084,1188.077051,turmeric
52,43,51,27.36705702,78.25419194,6.47175647,1139.631582,turmeric
53,41,53,29.67449556,77.62781392,6.37057048,1183.775998,turmeric
52,42,52,26.00904036,77.45608991,6.41947923,1136.694051,turmeric
51,43,52,29.94210095,79.32923114,6.45080577,1186.754954,turmeric
53,43,53,27.59904344,78.19462559,6.437544,1119.522256,turmeric
53,45,54,28.5898228,75.54809519,6.41440323,1140.958174,turmeric
51,44,51,28.03347529,76.15543427,6.45350846,1162.147677,turmeric
52,41,54,29.23106172,78.54306506,6.3138181,1175.19553,turmeric
51,45,55,26.43875609,75.25192638,6.22287999,1128.388467,turmeric
53,44,52,28.20272642,79.70886367,6.40523452,1160.213808,turmeric
52,43,53,27.45898301,76.33435806,6.37894589,1188.367924,turmeric
51,41,51,29.00964791,76.68338735,6.24577352,1129.601817,turmeric
54,43,51,28.58366878,78.96318257,6.42900074,1197.863267,turmeric
54,44,52,28.64273355,77.77285561,6.47769281,1183.429602,turmeric
52,44,52,27.540718,76.56446959,6.34647668,1101.854185,turmeric
52,41,53,28.74516817,77.60098461,6.44746376,1144.925172,turmeric
50,43,53,28.98913973,78.18996312,6.49007595,1138.705231,turmeric
53,40,52,27.99653924,78.83297723,6.33260784,1106.445297,turmeric
55,42,51,27.5252665,75.45347835,6.34303456,1149.38141,turmeric
51,45,53,29.07472765,77.92286408,6.2772439,1181.479515,turmeric
55,45,54,28.39304695,77.61625805,6.35771,1104.881491,turmeric
50,44,52,27.12730973,76.44161934,6.22112684,1152.451449,turmeric
51,43,51,26.73320571,75.90177311,6.32504713,1103.698809,turmeric
51,45,53,26.50005899,76.35368646,6.33084972,1112.084136,turmeric
54,41,54,29.29787655,76.09215367,6.26281595,1151.019467,turmeric
52,40,51,29.72449408,79.75318858,6.24909774,1168.298848,turmeric
54,44,53,29.50215991,76.85008084,6.27330669,1150.044327,turmeric
50,43,53,27.13115866,77.75631795,6.33367782,1156.55237,turmeric
51,41,53,27.66764998,76.90621258,6.36915321,1191.952597,turmeric
52,44,51,26.23713924,78.28861094,6.20569725,1128.18084,turmeric
52,40,52,26.11396463,75.68986621,6.3913343,1194.463113,turmeric
54,40,54,28.43962859,78.65546637,6.4172304,1196.856773,turmeric
54,43,52,29.40804061,77.11018352,6.40417307,1172.096883,turmeric
52,44,53,27.93090632,75.15200202,6.2982403,1145.09142,turmeric
52,40,53,28.21908046,79.12683289,6.36303517,1131.635561,turmeric
51,43,55,27.54877371,76.56381712,6.32829884,1115.609417,turmeric
51,44,50,29.10594882,76.70846362,6.42584749,1110.559279,turmeric
53,44,50,27.44973941,79.06114361,6.26752474,1186.13935,turmeric
52,40,54,28.71477528,75.8403827,6.35649788,1113.246247,turmeric
54,42,50,29.02805066,78.95063098,6.20026303,1144.474439,turmeric
54,45,54,26.92517887,79.98642336,6.36841996,1170.066184,turmeric
52,42,51,29.61618811,76.72457196,6.41110531,1173.549611,turmeric
55,41,51,28.64784782,77.80554469,6.20117326,1111.5379,turmeric
50,43,54,29.92706168,75.45217471,6.42136984,1151.39835,turmeric
51,43,53,29.11596511,75.81548541,6.22555622,1105.217151,turmeric
54,44,52,28.43854945,75.843481,6.29639602,1146.748642,turmeric
52,40,54,26.37004835,76.58104288,6.31372749,1109.159955,turmeric
51,42,51,28.81532691,78.29889521,6.26788386,1166.537019,turmeric
52,44,51,27.57532359,76.7154037,6.3332624,1104.373037,turmeric
53,41,52,28.30330092,79.83777814,6.22342841,1106.307749,turmeric
51,40,53,29.28025727,78.3377518,6.30805461,1108.338875,turmeric
54,42,54,29.35603187,75.9608126,6.26934851,1187.239174,turmeric
54,45,50,28.16211496,76.00277437,6.31817895,1142.955521,turmeric
53,41,55,26.47015501,79.102618,6.34700728,1168.00382,turmeric
50,43,54,26.95880686,77.31640869,6.30610456,1138.32618,turmeric
52,44,51,26.40741103,78.42683215,6.36062495,1137.592879,turmeric
53,44,54,27.5138059,76.4219283,6.23274086,1114.898914,turmeric
52,45,52,28.0483101,76.06586762,6.32463434,1108.97036,turmeric
53,45,54,28.58143666,76.91328755,6.30194745,1195.677179,turmeric
54,40,52,26.26861474,79.06512488,6.40060583,1119.11603,turmeric
54,42,50,28.57515511,78.89653189,6.48361217,1103.092667,turmeric
53,44,53,28.9617444,78.15085327,6.45842118,1192.676027,turmeric
52,40,53,27.80434004,79.43657594,6.47853793,1125.433281,turmeric
54,44,50,26.49552645,75.70299438,6.48153849,1121.081463,turmeric
53,43,51,27.73157755,75.76470638,6.47257295,1172.897045,turmeric
53,41,53,27.52231931,78.93191366,6.30685445,1185.119974,turmeric
50,44,53,26.82143354,79.34010233,6.3048567,1166.215954,turmeric
52,41,53,29.54199345,79.21616145,6.245375,1104.4752,turmeric
52,44,52,29.0444668,76.42409909,6.28432241,1196.702744,turmeric
51,43,52,29.10585081,79.22213743,6.33375989,1198.109477,turmeric
54,42,53,28.1125678,76.89612814,6.48357403,1181.599705,turmeric
54,41,52,27.23990304,78.30594388,6.37546411,1120.15311,turmeric
54,43,51,27.75466067,75.4617267,6.3553468,1118.512317,turmeric
52,43,53,26.99903467,75.3562967,6.27997446,1111.095419,turmeric
51,43,53,26.76033346,77.63455379,6.48799797,1128.003498,turmeric
53,43,52,29.08890862,79.73507542,6.38915209,1176.226121,turmeric
55,44,54,28.79766262,77.26098062,6.28975813,1180.406053,turmeric
51,41,52,28.62547805,76.44754312,6.41796974,1145.80338,turmeric
54,41,50,27.12896313,79.27739378,6.34620317,1190.503655,turmeric
54,42,54,29.10214033,76.0447829,6.34482859,1133.065699,turmeric
51,42,52,28.84034379,78.12336848,6.23832648,1177.855874,turmeric
51,41,52,29.85238304,79.01178427,6.40454034,1102.750197,turmeric
50,41,55,27.22287277,77.80831792,6.39496889,1143.938622,turmeric
51,42,52,27.71671741,78.27161544,6.39372702,1155.448608,turmeric
50,42,55,28.81288104,78.04392832,6.20400236,1125.920238,turmeric
55,42,54,29.70614381,77.49691688,6.20162032,1132.77727,turmeric
50,43,51,29.97161113,78.57917257,6.29823003,1199.773808,turmeric
52,44,50,28.14538057,78.5954779,6.47017072,1123.191144,turmeric
52,42,51,29.85523725,77.48831604,6.30898221,1119.320984,turmeric
30,22,27,20.33627004,47.59543935,6.09874282,394.548504,urad
30,21,29,22.48046401,45.8156322,6.06988518,358.2750294,urad
34,25,25,20.47172084,47.15598478,6.02289615,362.810058,urad
30,21,28,22.17035888,49.01527733,6.15084308,388.6660079,urad
33,21,27,21.39732893,48.63853616,6.00680873,386.1261188,urad
30,25,27,21.88699388,47.41144808,6.02789405,380.9092069,urad
32,20,27,21.79683562,49.57570957,6.06767402,358.2447961,urad
34,25,29,22.93600296,46.80803621,6.13813448,378.6592826,urad
31,25,29,22.79316778,49.03201508,6.12818631,364.883538,urad
32,22,28,22.81805356,45.91348359,6.11287139,377.0975757,urad
33,22,26,21.98310557,49.53011802,6.08226459,366.2211357,urad
33,23,28,20.55587683,49.76006749,6.06987891,382.6850805,urad
31,21,29,21.00071516,48.91459168,6.11439906,385.4925189,urad
35,22,28,22.49771765,45.26185369,6.183581,392.8284052,urad
32,24,28,22.24041221,49.72109884,6.1667695,373.0873809,urad
32,22,30,22.04212714,47.88855367,6.10171356,360.3808697,urad
32,21,29,21.41791992,45.32634443,6.05127096,395.5045551,urad
32,21,26,21.81227566,47.91700673,6.11711557,371.5703451,urad
33,24,29,20.17143837,46.06140316,6.01691437,357.0725715,urad
32,21,28,20.76904549,48.37286502,6.04887465,374.3651408,urad
34,24,25,22.29831179,46.29717774,6.007272,364.9099026,urad
30,21,28,21.06129121,49.27063451,6.00148177,370.7552752,urad
31,20,30,20.61440191,47.08539066,6.18553955,376.0140865,urad
32,22,29,21.29321721,48.89391237,6.09814214,360.6764116,urad
31,22,26,20.13436124,48.43320186,6.03459791,362.875139,urad
34,22,26,20.77344439,45.56316769,6.00723078,358.9246037,urad
35,24,27,21.65517199,47.64562578,6.11474924,398.9569851,urad
33,23,26,21.41710975,45.13386418,6.16869944,392.1562779,urad
33,23,27,20.52066026,48.43920436,6.01146791,377.9453793,urad
35,24,27,22.26668568,45.87750235,6.01546508,387.9322843,urad
32,25,25,22.41202689,48.16162837,6.00750081,357.351531,urad
33,24,27,22.61100616,45.00413055,6.09088531,381.1549789,urad
33,24,30,21.28808279,48.56010266,6.03339969,370.5986211,urad
32,21,28,21.5602285,49.19105967,6.03245184,375.9790377,urad
33,23,26,20.15443573,45.97899107,6.14026603,352.1979756,urad
34,22,28,22.00988965,46.18721473,6.0225316,355.0612961,urad
32,22,29,21.33261815,48.35071697,6.13747323,387.3373595,urad
35,23,26,22.78718179,48.09405853,6.00196331,398.7891145,urad
33,24,27,22.65690227,47.40051844,6.11532865,387.641965,urad
33,22,28,20.92846623,46.6035895,6.14972952,357.4373234,urad
34,25,25,22.97352202,45.74125575,6.03910479,372.8816728,urad
34,24,29,22.18877472,45.31785175,6.03849609,369.1862156,urad
30,24,29,22.47010672,47.40416277,6.16933628,381.5816501,urad
33,22,26,21.7590174,47.07673639,6.05550369,394.264619,urad
31,25,26,21.72940147,46.27816735,6.10055556,381.8789832,urad
34,23,27,21.23029603,47.77730535,6.14910675,376.0956997,urad
35,23,26,21.90667676,47.09702429,6.03279588,356.3130398,urad
31,24,28,21.80083573,46.97623916,6.07371736,388.1255042,urad
34,23,28,20.69698734,48.82391181,6.048164,399.6743932,urad
32,21,27,22.29583433,49.81623611,6.11745294,358.6257527,urad
32,21,29,20.74758699,46.39601604,6.03244521,380.7685659,urad
31,20,29,22.59047841,49.78932571,6.12928721,380.4464395,urad
31,23,26,22.23753394,48.44645712,6.09812319,377.881365,urad
34,21,30,20.432679,45.35136214,6.15576991,369.948842,urad
30,21,26,21.12763629,48.91108884,6.0141298,389.1730109,urad
32,24,25,21.80513205,46.68761593,6.01306376,378.4533501,urad
35,25,26,21.61705229,46.32441818,6.18073172,368.765766,urad
34,21,28,22.23843942,45.93817493,6.19157173,356.897139,urad
31,22,29,21.76403094,47.65307614,6.10641046,351.8016918,urad
30,21,25,20.76265209,47.33478369,6.07343026,386.5690118,urad
32,21,26,21.37742241,46.17096508,6.17125118,374.4232063,urad
34,23,29,21.25384052,47.42119047,6.03749637,355.1160225,urad
32,24,28,20.49026072,48.31535924,6.12479211,362.7493407,urad
33,24,25,20.96074453,46.42775958,6.19458617,363.530679,urad
35,21,29,21.1176248,45.33575611,6.06689629,378.5524907,urad
34,22,26,21.56839126,49.96408613,6.11849244,388.2413327,urad
35,21,27,22.86802444,49.24502767,6.02688148,358.324021,urad
33,21,26,20.87574299,48.52627535,6.13993042,394.9880056,urad
33,24,25,22.92737435,48.80924743,6.16425235,391.3326946,urad
31,22,28,22.37802213,49.90834211,6.02884316,370.4232079,urad
35,21,29,20.63592873,46.43176161,6.08048903,383.8142816,urad
30,23,27,22.3588144,47.83052121,6.1414765,379.3695812,urad
34,24,29,22.26621679,48.10753588,6.14824406,351.2116449,urad
34,20,26,20.32806283,48.4487052,6.09857787,351.1995954,urad
34,24,30,22.73669381,46.64840999,6.1336821,381.227494,urad
35,23,29,22.58458012,48.45204866,6.06640565,395.9934454,urad
33,22,28,22.36542974,48.64397477,6.11212967,384.543964,urad
33,22,28,21.3469962,45.75057216,6.12942109,396.7023236,urad
32,21,27,21.37302511,46.70210923,6.07584972,360.5799942,urad
30,25,29,20.48845029,45.34501853,6.14965254,377.3368299,urad
33,24,27,20.38104857,45.42982749,6.05205656,360.1853553,urad
32,21,27,20.47720183,48.39826498,6.00374189,374.507896,urad
31,22,27,21.31498622,49.46487843,6.09703525,388.9063599,urad
33,20,29,21.00720746,46.78365627,6.09842436,372.557797,urad
34,25,26,21.42303101,46.78878375,6.151969,360.0996606,urad
34,21,29,21.76094487,45.44021745,6.06584067,378.0233116,urad
32,20,25,21.74371439,47.00791344,6.00865208,379.2108792,urad
31,20,28,20.82493042,46.97911112,6.07088616,382.1412428,urad
33,20,26,21.55351446,45.90196779,6.09213803,371.9976977,urad
30,23,27,22.64248019,49.31530057,6.11598641,367.3464421,urad
32,22,30,20.20660138,49.51106247,6.16600375,356.789939,urad
31,23,25,22.34342558,45.86157506,6.1921975,375.4084418,urad
30,23,26,22.54225211,45.35715472,6.0178132,396.2233679,urad
35,23,26,22.16175536,47.99526996,6.0159162,378.6284185,urad
35,22,30,20.49822633,49.71000306,6.09955881,381.4593263,urad
32,25,27,22.13026881,47.07367777,6.12884494,370.8092677,urad
35,24,28,22.45290759,45.29991647,6.06555696,380.9012328,urad
34,22,27,21.62674217,46.81669857,6.19351434,397.818739,urad
33,24,29,20.25247946,49.4740104,6.17341972,370.4753422,urad
31,21,27,20.50742881,49.0749313,6.18394802,389.1336007,urad
59,35,34,13.72092985,56.76044041,6.6082299,391.5673331,wheat
57,35,32,12.86850869,56.10564527,6.32912388,353.8347701,wheat
57,37,34,15.93235713,56.33015159,6.60810458,378.8767635,wheat
57,38,32,12.00418378,56.75063419,6.57293296,392.8141027,wheat
56,37,30,15.04383479,58.29817083,6.54047101,381.8820596,wheat
56,35,34,12.18152884,58.62712461,6.44094755,358.5126809,wheat
58,37,34,14.89296446,59.53974743,6.660601,365.2397348,wheat
58,36,32,13.14369525,58.13966604,6.68150749,350.9097304,wheat
59,37,31,14.05403415,58.17054239,6.20627729,389.5939098,wheat
58,36,33,14.81137642,55.25816702,6.61197517,372.5513414,wheat
60,36,35,12.57236614,59.13137307,6.40543978,374.5029547,wheat
55,36,31,14.93210816,57.7566399,6.44586533,383.83527,wheat
60,35,34,15.07852845,59.05348379,6.3200845,384.8870648,wheat
57,38,35,14.97137226,56.01114308,6.42101658,352.9959622,wheat
59,37,31,13.29727534,55.67051931,6.36360437,350.7370262,wheat
58,38,33,13.73892083,55.11369589,6.2470548,357.0829001,wheat
56,37,34,14.53585578,55.75256546,6.29187331,393.5431302,wheat
56,37,32,14.56049339,55.99937857,6.4359798,384.3355536,wheat
56,38,35,13.63412869,55.30351253,6.68462621,375.0111622,wheat
56,38,30,15.47287866,58.39610886,6.49195979,377.0378701,wheat
59,36,31,13.65503189,55.7482168,6.23951044,359.4593117,wheat
59,38,32,14.4376194,55.44386099,6.62659674,375.3653308,wheat
58,37,31,14.23083261,57.25950553,6.65414934,375.7330938,wheat
56,37,30,14.85361129,56.58040368,6.44007283,382.9667796,wheat
56,38,32,14.38344039,58.93887079,6.60870761,384.174751,wheat
57,36,34,13.35179472,59.35076389,6.5837048,365.3914822,wheat
57,36,31,14.45315656,58.40054763,6.61329336,382.9976835,wheat
57,36,33,13.645954,55.76181664,6.51146154,383.9853719,wheat
55,36,30,14.64768473,58.17621996,6.63271959,354.9792797,wheat
58,37,30,12.42733317,56.37011502,6.65074878,353.1930087,wheat
58,35,35,13.98722531,58.90079894,6.2764235,350.527159,wheat
60,36,34,15.61301887,57.98058672,6.47336176,385.7849686,wheat
56,35,35,14.52352595,57.28398022,6.5399958,370.0858246,wheat
57,37,34,14.91536069,55.30226765,6.61518677,354.7761334,wheat
60,37,34,12.22511184,56.59135739,6.21021384,382.1488435,wheat
58,35,32,14.68587073,59.52061476,6.438203,385.062505,wheat
55,36,33,12.47209234,56.74306249,6.35735083,377.9326986,wheat
57,37,32,12.46176977,59.12807215,6.26813445,393.181255,wheat
57,37,34,14.52978772,57.71246323,6.44075565,368.0268728,wheat
58,36,31,14.46445581,55.39972319,6.37394965,377.075503,wheat
60,36,33,13.47933968,56.03210917,6.35862318,372.2972268,wheat
59,38,32,13.52564397,58.32386233,6.62983456,350.8624771,wheat
57,36,31,13.16344676,56.34965549,6.55297988,396.4145251,wheat
58,37,34,13.23913846,59.57373,6.29675769,383.9660374,wheat
57,35,34,13.34498856,55.81538983,6.34854023,388.3929307,wheat
56,38,34,13.90305942,58.25338817,6.36108934,378.31453,wheat
55,36,32,15.85439511,59.11820762,6.65596873,374.0278879,wheat
57,35,31,14.71833369,57.81165369,6.45022747,395.711241,wheat
57,36,33,15.66524994,57.60569521,6.68652777,350.1907841,wheat
59,36,31,13.59755172,56.79870416,6.53918056,381.7606085,wheat
